Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8634,942,443.0,1593,53451.0,6.0,29,4.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,500000.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,360.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5396,845,60936.0,1601,80.0,6.0,29,5461195.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732440427,1820398.333,3152420.524,5460500.0,123.0,5461195.0,2730597.5,3860665.139,5460500.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.549330321,0.183110107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
819,1261,51271.0,820,443.0,6.0,29,1.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5397,845,60950.0,1601,80.0,6.0,29,5196747.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769712283,1732249.0,2999581.192,5195867.0,137.0,5196747.0,2598373.5,3673410.536,5195867.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.577284213,0.192428071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
30821,1261,45100.0,2681,80.0,6.0,29,37262.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67398422,37262.0,0.0,37262.0,37262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,26.83699211,26.83699211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,518.0,1173.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5400,845,60990.0,1601,80.0,6.0,29,5262223.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760135023,1754074.333,3037545.72,5261530.0,95.0,5262223.0,2631111.5,3719973.517,5261530.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.570101267,0.190033756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
3385,845,32784.0,1601,80.0,6.0,29,5708586.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700698912,1902862.0,3295101.1,5707717.0,150.0,5708586.0,2854293.0,4035350.92,5707717.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.525524184,0.175174728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
3386,845,32798.0,1601,80.0,6.0,29,5419474.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738079009,1806491.333,3128421.226,5418881.0,93.0,5419474.0,2709737.0,3831308.187,5418881.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.553559257,0.184519752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
3388,845,32812.0,1601,80.0,6.0,29,5125909.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780349398,1708636.333,2958696.711,5125045.0,122.0,5125909.0,2562954.5,3623343.133,5125045.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.585262048,0.195087349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
14734,1263,61626.0,1590,53.0,17.0,29,3657389.0,2.0,2.0,123.0,244.0,69.0,54.0,61.5,10.60660172,133.0,111.0,122.0,15.55634919,100.3448088,1.09367639,1219129.667,2070120.568,3609499.0,23872.0,3633371.0,3633371.0,0.0,3633371.0,3633371.0,3633517.0,3633517.0,0.0,3633517.0,3633517.0,0.0,0.0,0.0,0.0,64.0,52.0,0.546838195,0.546838195,54.0,133.0,87.2,33.27461495,1107.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,61.5,122.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,123.0,2.0,244.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
27399,1260,59382.0,498,80.0,6.0,29,5405974.0,3.0,1.0,12.0,2.0,6.0,0.0,4.0,3.464101615,2.0,2.0,2.0,0.0,2.589727587,0.739922168,1801991.333,3084017.526,5363022.0,39.0,5405974.0,2702987.0,3761857.573,5363022.0,42952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,24.0,0.554941626,0.184980542,0.0,6.0,2.8,3.033150178,9.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,2.0,29200.0,8190.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
15061,1263,61953.0,1590,53.0,17.0,29,1241561.0,1.0,1.0,44.0,67.0,44.0,44.0,44.0,0.0,67.0,67.0,67.0,0.0,89.40358146,1.610875342,1241561.0,0.0,1241561.0,1241561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,0.805437671,0.805437671,44.0,67.0,51.66666667,13.27905619,176.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.5,44.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,67.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14740,1263,61632.0,1590,53.0,17.0,29,47978.0,1.0,1.0,39.0,99.0,39.0,39.0,39.0,0.0,99.0,99.0,99.0,0.0,2876.318313,41.68577265,47978.0,0.0,47978.0,47978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,20.84288632,20.84288632,39.0,99.0,59.0,34.64101615,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,39.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,1.0,99.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13592,1263,60484.0,1590,53.0,17.0,29,65325.0,1.0,1.0,49.0,129.0,49.0,49.0,49.0,0.0,129.0,129.0,129.0,0.0,2724.837352,30.61615002,65325.0,0.0,65325.0,65325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,15.30807501,15.30807501,49.0,129.0,75.66666667,46.18802154,2133.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.5,49.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,129.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13276,1263,60167.0,1590,53.0,17.0,29,481.0,1.0,1.0,52.0,124.0,52.0,52.0,52.0,0.0,124.0,124.0,124.0,0.0,365904.3659,4158.004158,481.0,0.0,481.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,2079.002079,2079.002079,52.0,124.0,76.0,41.56921938,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,52.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,124.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
54719,1260,31603.0,1599,53.0,17.0,29,220.0,2.0,2.0,86.0,282.0,43.0,43.0,43.0,0.0,141.0,141.0,141.0,0.0,1672727.273,18181.81818,73.33333333,125.2850084,218.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,9090.909091,9090.909091,43.0,141.0,82.2,53.67681064,2881.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.75,43.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,282.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13785,1263,60677.0,1590,53.0,17.0,30,781.0,1.0,1.0,56.0,116.0,56.0,56.0,56.0,0.0,116.0,116.0,116.0,0.0,220230.4738,2560.819462,781.0,0.0,781.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1280.409731,1280.409731,56.0,116.0,76.0,34.64101615,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,56.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,116.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
54501,1260,28840.0,1599,53.0,17.0,30,51090.0,2.0,2.0,96.0,180.0,48.0,48.0,48.0,0.0,90.0,90.0,90.0,0.0,5402.231356,78.29320806,17030.0,29490.76308,51083.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,39.14660403,39.14660403,48.0,90.0,64.8,23.00434742,529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,48.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,180.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3390,845,32838.0,1601,80.0,6.0,30,5569296.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718223632,1856432.0,3214843.057,5568613.0,124.0,5569296.0,2784648.0,3937121.06,5568613.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.538667724,0.179555908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
17810,1256,33128.0,5081,443.0,6.0,30,150.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,80000.0,13333.33333,150.0,0.0,150.0,150.0,150.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,13333.33333,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,2281.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3391,845,32852.0,1601,80.0,6.0,30,5291554.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755921606,1763851.333,3054448.803,5290825.0,123.0,5291554.0,2645777.0,3740662.755,5290825.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.566941205,0.188980402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
55530,1260,4180.0,1599,53.0,17.0,30,114927.0,2.0,2.0,64.0,184.0,32.0,32.0,32.0,0.0,92.0,92.0,92.0,0.0,2157.891531,34.80470212,38309.0,66349.67029,114923.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.0,64.0,17.40235106,17.40235106,32.0,92.0,56.0,32.86335345,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,32.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,184.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14772,1263,61664.0,1590,53.0,17.0,30,114125150.0,2.0,2.0,110.0,225.0,61.0,49.0,55.0,8.485281374,114.0,111.0,112.5,2.121320344,2.935374017,0.035049242,38000000.0,65800000.0,114000000.0,492.0,114000000.0,114000000.0,0.0,114000000.0,114000000.0,114000000.0,114000000.0,0.0,114000000.0,114000000.0,0.0,0.0,0.0,0.0,64.0,64.0,0.017524621,0.017524621,49.0,114.0,76.8,32.97271599,1087.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,55.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,2.0,225.0,-1.0,-1.0,1.0,32.0,492.0,0.0,492.0,492.0,114000000.0,0.0,114000000.0,114000000.0,BENIGN
27871,1260,59475.0,2046,443.0,6.0,30,10329748.0,793.0,1333.0,1084.0,2905933.0,517.0,0.0,1.366960908,25.98232243,4344.0,0.0,2179.994749,813.1715118,281421.8701,205.8133461,4861.057882,215262.2355,9923147.0,0.0,10300000.0,13042.61111,352595.183,9923253.0,1.0,10300000.0,7740.203453,271889.8967,9923147.0,0.0,0.0,0.0,0.0,0.0,29944.0,42664.0,76.7685717,129.0447744,0.0,4344.0,1366.721674,1235.100077,1525472.201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1367.364534,1.366960908,2179.994749,0.0,0.0,0.0,0.0,0.0,0.0,793.0,1084.0,1333.0,2905933.0,29200.0,33.0,3.0,32.0,406417.0,0.0,406417.0,406417.0,9923147.0,0.0,9923147.0,9923147.0,BENIGN
27869,1260,59473.0,2046,443.0,6.0,30,10339779.0,12.0,12.0,1560.0,6725.0,524.0,0.0,130.0,225.7693916,1448.0,0.0,560.4166667,616.9134989,801.2743793,2.321132782,449555.6087,2073551.611,9959139.0,22.0,10300000.0,939979.9091,2992170.646,9959192.0,46.0,10300000.0,938174.3636,3004740.179,9995568.0,49.0,0.0,0.0,0.0,0.0,392.0,392.0,1.160566391,1.160566391,0.0,1448.0,331.4,498.875736,248877.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,345.2083333,130.0,560.4166667,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1560.0,12.0,6725.0,29200.0,32.0,4.0,32.0,380541.0,0.0,380541.0,380541.0,9959139.0,0.0,9959139.0,9959139.0,BENIGN
28346,1260,52226.0,2933,443.0,6.0,30,16222871.0,16.0,17.0,1473.0,19847.0,1210.0,0.0,92.0625,302.879177,2896.0,0.0,1167.470588,989.4912277,1314.194017,2.034165223,506964.7188,1997920.834,9996151.0,10.0,16200000.0,1081524.733,2874279.593,9996161.0,134.0,16100000.0,1007081.5,2803849.941,10100000.0,49.0,0.0,0.0,0.0,0.0,520.0,552.0,0.986261926,1.047903297,0.0,2896.0,627.0588235,904.1826358,817546.2389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,646.0606061,92.0625,1167.470588,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1473.0,17.0,19847.0,29200.0,119.0,3.0,32.0,285412.5,248827.3408,461360.0,109465.0,7825933.0,3069151.729,9996151.0,5655715.0,BENIGN
54399,1260,27635.0,1599,53.0,17.0,30,373.0,2.0,2.0,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,353887.3995,10723.86059,124.3333333,174.5059693,324.0,1.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,5361.930295,5361.930295,25.0,41.0,31.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.25,25.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,82.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3393,845,32878.0,1601,80.0,6.0,30,5722059.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699049066,1907353.0,3302815.66,5721116.0,127.0,5722059.0,2861029.5,4044773.118,5721116.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5242868,0.174762267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
56334,1260,51509.0,1599,53.0,17.0,30,548546.0,2.0,2.0,80.0,190.0,40.0,40.0,40.0,0.0,95.0,95.0,95.0,0.0,492.210316,7.292004681,182848.6667,316698.8506,548541.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,3.646002341,3.646002341,40.0,95.0,62.0,30.12474066,907.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.5,40.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,190.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3395,845,32892.0,1601,80.0,6.0,30,5136270.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778775259,1712090.0,2964670.846,5135397.0,98.0,5136270.0,2568135.0,3630656.739,5135397.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.584081444,0.194693815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
3397,845,32906.0,1601,80.0,6.0,30,68337890.0,203.0,104.0,48985.0,183700.0,585.0,0.0,241.3054187,253.3691693,1870.0,0.0,1766.346154,309.6531028,3404.919291,4.492383362,223326.4379,425221.0482,3861200.0,5.0,68300000.0,338290.2921,485066.0135,3861200.0,871.0,68300000.0,663473.1262,500895.1241,3861987.0,5.0,0.0,0.0,0.0,0.0,6504.0,3336.0,2.970533623,1.521849738,0.0,1870.0,755.4707792,772.8182587,597248.061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,757.9315961,241.3054187,1766.346154,0.0,0.0,0.0,0.0,0.0,0.0,203.0,48985.0,104.0,183700.0,29200.0,1150.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
14867,1263,61759.0,1590,53.0,17.0,30,320156.0,1.0,1.0,58.0,163.0,58.0,58.0,58.0,0.0,163.0,163.0,163.0,0.0,690.2884844,6.24695461,320156.0,0.0,320156.0,320156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,3.123477305,3.123477305,58.0,163.0,93.0,60.62177826,3675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.5,58.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,1.0,163.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3398,845,32932.0,1601,80.0,6.0,30,5598498.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714477347,1866166.0,3231531.373,5597617.0,138.0,5598498.0,2799249.0,3957489.978,5597617.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.53585801,0.178619337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
5354,845,60464.0,1601,80.0,6.0,30,351.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5698.005698,351.0,0.0,351.0,351.0,351.0,351.0,0.0,351.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,5698.005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1439.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
3400,845,32946.0,1601,80.0,6.0,30,5317104.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752289216,1772368.0,3069057.22,5316210.0,92.0,5317104.0,2658552.0,3758495.988,5316210.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.564216912,0.188072304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
3402,845,32960.0,1601,80.0,6.0,30,5046257.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792666723,1682085.667,2912700.951,5045383.0,96.0,5046257.0,2523128.5,3567006.522,5045383.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.594500042,0.198166681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
